window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
full_pre_response,RT_ms,baseline_plus_hidden,hidden_08,23.618167489569082,11.248629528831913,23.618167489569082,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_09,-1.3180078370162265,28.894148636345744,1.3180078370162265,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_10,57.80142711116694,24.160873153034526,57.80142711116694,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_11,11.00267335986836,46.602121517196764,11.00267335986836,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_12,26.610208435067687,1.96314561815773,26.610208435067687,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_13,-164.37150464440646,113.91929214951564,164.37150464440646,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_14,-1.8811161200622337,13.004921899430661,1.8811161200622337,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_15,1.0466316777738562,2.5650984839075996,1.0466316777738562,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_16,-17.17781104349181,12.602925435978593,17.17781104349181,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_17,10.888302323881565,20.221423228906573,10.888302323881565,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_18,98.42882571273596,48.20632287710081,98.42882571273596,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_19,50.14072113244257,16.794291760881926,50.14072113244257,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_20,54.553102702879166,26.64503678617777,54.553102702879166,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_21,28.9795891720294,27.197733824663775,28.9795891720294,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_22,-2.7523368476377614,16.186384343851177,2.7523368476377614,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_23,7.626435801755756,4.710649986198921,7.626435801755756,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_24,-10.19347205269813,10.488077651609483,10.19347205269813,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_25,40.06592312012529,18.57411233020945,40.06592312012529,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_26,36.6663059091512,29.374954008883677,36.6663059091512,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_27,-36.221152117478816,35.176003025537554,36.221152117478816,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_28,14.775356501210135,14.402359526416527,14.775356501210135,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_29,19.987865728212647,12.58030103028374,19.987865728212647,1.0
