window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_14,-0.0029547961982595377,0.0006766568669587216,0.0029547961982595377,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_15,0.0003292543662229889,0.0021591935109393596,0.0003292543662229889,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_16,0.0028514607142074828,0.0005384203430487845,0.0028514607142074828,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_17,-0.0037042598734397963,0.0011556796595640247,0.0037042598734397963,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_18,0.0007070985547971432,0.0012945464245156765,0.0007070985547971432,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_19,-0.0009553297498489787,0.0015332511460323746,0.0009553297498489787,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_20,0.0016930630629529773,0.0008712074068358323,0.0016930630629529773,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_21,0.00371920381191475,0.0006087016781295811,0.00371920381191475,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_22,-0.0007782033333421082,0.0012869528208289032,0.0007782033333421082,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_23,-0.00011345633434494192,0.0007832253713589649,0.00011345633434494192,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_24,-0.0019609337956539687,0.0009570457792456629,0.0019609337956539687,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_25,0.0013677207531546884,0.0007386513583779768,0.0013677207531546884,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_26,-0.000558806835836452,0.0012561463005488934,0.000558806835836452,0.8
