window,target,model,fold,feature,coefficient,alpha
full_pre_response,RT_ms,baseline_plus_hidden,3,hidden_31,-16.96618483517412,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_00,-81.67962788129933,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_01,-26.091966430446295,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_02,33.865585931916996,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_03,60.33826425284664,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_04,-18.123574662721637,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_05,1.7054383901947687,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_06,14.186355239349032,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_07,72.63264854139244,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_08,23.3574681917126,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_09,10.063925608666631,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_10,31.301680922340136,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_11,-37.23427037162088,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_12,27.283725634626673,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_13,-65.19290685382718,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_14,-15.680532705799198,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_15,-1.4531351426572163,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_16,-35.79631385249585,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_17,23.36112242469618,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_18,71.35804950837112,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_19,44.842618392618476,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_20,43.23123890264828,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_21,5.107800943551789,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_22,-14.962938435385391,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_23,9.04203144066304,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_24,-14.330522896336245,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_25,23.35332401165286,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_26,11.000274728923733,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_27,-5.056298839246308,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_28,11.0410299671386,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_29,6.892674416668583,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_30,-91.70003683673526,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,4,hidden_31,-23.64040456866137,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_00,-77.32124424188599,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_01,-38.017391091948234,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_02,57.35565332248832,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_03,66.65762834339401,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_04,-20.06883537656777,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_05,-4.811276477517601,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_06,18.603452131770315,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_07,75.74329360953091,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_08,11.131579205696836,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_09,7.765634302659056,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_10,44.165232553540896,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_11,-32.37643595646882,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_12,26.658780647278707,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_13,-57.06447097070717,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_14,-21.816487565562525,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_15,-4.314729399552508,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_16,-34.42681048788408,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_17,24.589499790291885,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_18,51.639284988211614,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_19,40.44462524632251,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_20,32.010113232219425,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_21,1.6898348014470286,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_22,-23.201755447950063,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_23,16.182015407035266,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_24,-2.9153994662052125,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_25,38.14695154061586,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_26,-0.464836528548055,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_27,-17.639369443681723,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_28,9.216887331847825,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_29,1.1087391387754661,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_30,-75.36071985371014,46.41588833612773
full_pre_response,RT_ms,baseline_plus_hidden,5,hidden_31,-14.42283930818265,46.41588833612773
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_00,-3.67582816949801,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_01,-0.832795729631725,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_02,2.0541172404431123,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_03,-1.546386734435242,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_04,-1.1763839526578441,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_05,0.051679583344255195,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_06,-1.5861991455515938,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_07,-2.596318148686155,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_08,-2.4715809353142877,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_09,-2.8101463527965724,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_10,0.9879077317927819,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_11,1.1147369319778295,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_12,-2.324806937624149,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_13,0.6661776424299962,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_14,-2.9238368069771026,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_15,-9.169482304584394,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_16,-0.5397686087984874,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_17,6.890652671947069,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_18,2.6512783941025098,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_19,-7.171104915948446,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_20,2.8287523768705274,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_21,-1.3140121747735312,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_22,1.6891196656189815,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_23,2.7849639310857444,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_24,-1.839540675603582,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_25,-6.465049485834678,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_26,-3.0586445977583314,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_27,-3.221302929250727,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_28,-2.398162298609104,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_29,0.7802623170372395,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_30,-0.1446834794402799,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,1,shuffled_hidden_31,0.9196288773044248,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_00,-4.828553861953497,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_01,-3.2674536918736434,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_02,1.490861410395706,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_03,-4.435613272375423,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_04,-1.5750735983970443,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_05,2.962137032090802,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_06,-1.1277842388825106,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_07,-3.333760540554437,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_08,-3.8110996829902968,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_09,-2.565637262292962,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_10,1.1829300432599192,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_11,4.040345525358636,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_12,-1.2895422280005326,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_13,1.3923506054037014,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_14,-2.690334461920841,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_15,-9.459800930367315,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_16,1.482115681790892,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_17,5.41862727546861,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_18,2.6236651422279236,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_19,-8.102012317729155,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_20,3.9898884778295436,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_21,-1.9875562571784615,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_22,3.513918498628097,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_23,1.707526756451688,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_24,-2.2003027779264084,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_25,-5.823291214392646,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_26,-1.2174702290160269,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_27,-3.1628404335540896,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_28,-4.19622673770842,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_29,-2.5757883469164757,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_30,-0.6748941328596383,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,2,shuffled_hidden_31,-1.3457643732650826,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_00,-2.219442224169502,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_01,0.4218472639214219,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_02,0.8747231234281836,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_03,-1.971680355258143,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_04,-1.250802707088164,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_05,0.28842240657259643,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_06,-0.5644783178162528,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_07,-1.0643870671263338,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_08,-0.26902808977359327,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_09,-1.5929998387954931,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_10,0.094043695856555,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_11,1.3172347481617586,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_12,0.7250654291140202,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_13,0.4072060508426176,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_14,-1.4762635379778484,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_15,-1.605928685266517,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_16,-1.3647121028806757,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_17,4.66853768429504,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_18,1.7298265358287455,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_19,-4.54276306239649,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_20,0.7580910951966608,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_21,0.7373047734462362,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_22,2.017193785011941,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_23,1.5746620822009894,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_24,-3.036750632162569,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_25,-1.6321853765528567,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_26,-1.3868159870873522,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_27,-2.5803961618579603,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_28,-2.2321410536992006,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_29,-0.2732597302855274,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_30,0.2612075617166273,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,3,shuffled_hidden_31,1.0284946263794892,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_00,-4.51889483867107,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_01,-1.4301771770212661,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_02,0.07087606223845772,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_03,-2.0376434422180933,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_04,-0.32213001290637133,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_05,1.1081963021420964,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_06,-1.431246650395957,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_07,-3.0605972792099125,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_08,-4.13217115254054,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_09,-2.7347690238342497,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_10,0.8855361317740311,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_11,2.2893100022990405,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_12,-1.5881701742461867,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_13,0.10281188431065494,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_14,-1.9117938974185478,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_15,-6.675309314028004,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_16,0.8011077983049475,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_17,4.580145029207647,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_18,0.735854750403126,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_19,-6.627130578037125,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_20,2.2117685359868857,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_21,-1.0896219981050783,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_22,-2.618784187490993,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_23,0.5461531818709187,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_24,-1.786689276447919,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_25,-5.097876928603934,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_26,-2.8476439309405697,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_27,-3.0727281179188344,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_28,-1.841896963414159,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_29,-2.125845216023232,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_30,-0.5634944478304789,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,4,shuffled_hidden_31,0.5240800110336558,1000.0
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_00,-1.610935675609287,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_01,0.7390919679601875,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_02,0.7795108447758621,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_03,-0.6855593950648369,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_04,-0.7389829103799677,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_05,-1.5198756648472853,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_06,-0.6492782064167779,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_07,-1.272319240220005,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_08,-2.215927062787668,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_09,-1.3185604488428508,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_10,-0.0817273483258583,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_11,0.9447030265758352,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_12,2.7932517436943667,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_13,0.7481918132580857,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_14,-0.6895085997797451,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_15,-5.597520621678759,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_16,-0.8752256347324099,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_17,0.9635048437848209,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_18,0.3872746565303134,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_19,-2.002734759214662,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_20,1.8728157972910864,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_21,-0.6900669573383508,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_22,1.6753094609139652,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_23,-0.20823923745922981,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_24,-0.5071136223038463,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_25,-1.5981799278175133,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_26,-1.0121445790611134,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_27,-2.2067555116763122,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_28,-1.2373755671245903,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_29,-0.18051687329909247,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_30,-0.09884195912283916,2154.4346900318824
full_pre_response,RT_ms,baseline_plus_shuffled_hidden,5,shuffled_hidden_31,-0.05065745997830685,2154.4346900318824
early_pre_response,log_RT_ms,hidden,1,hidden_00,-0.10674190521240234,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_01,0.03159448876976967,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_02,0.01853403076529503,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_03,0.03496658802032471,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_04,-0.0037735640071332455,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_05,0.010182703845202923,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_06,-0.033440154045820236,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_07,0.0776720717549324,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_08,0.06393883377313614,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_09,0.013466657139360905,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_10,0.05745227634906769,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_11,-0.03992616757750511,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_12,0.0039071086794137955,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_13,-0.09544913470745087,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_14,0.008127275854349136,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_15,-0.0008107603061944246,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_16,-0.05822115018963814,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_17,0.05462313070893288,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_18,0.09334053844213486,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_19,0.025543704628944397,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_20,0.06782226264476776,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_21,0.01276888232678175,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_22,-0.033324383199214935,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_23,0.009387482888996601,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_24,-0.004613021854311228,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_25,0.005380775313824415,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_26,0.019179655238986015,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_27,0.03939233720302582,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_28,0.012410026043653488,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_29,0.029375433921813965,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_30,-0.1211579218506813,46.41588833612773
early_pre_response,log_RT_ms,hidden,1,hidden_31,-0.044639695435762405,46.41588833612773
early_pre_response,log_RT_ms,hidden,2,hidden_00,-0.04506297782063484,215.44346900318823
early_pre_response,log_RT_ms,hidden,2,hidden_01,0.016677219420671463,215.44346900318823
early_pre_response,log_RT_ms,hidden,2,hidden_02,0.01580187678337097,215.44346900318823
