,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,subj_id
236,1.0,0.26705,3,1,1,1,1,1,1,True,sub-STSWD1117,772964,8,772964.0,sub-STSWD1117
237,1.0,0.28033,3,1,2,1,1,1,1,True,sub-STSWD1117,775396,8,775396.0,sub-STSWD1117
238,1.0,0.25421,3,1,1,1,1,1,1,True,sub-STSWD1117,777828,8,777828.0,sub-STSWD1117
239,1.0,0.28386,3,1,2,1,1,1,1,True,sub-STSWD1117,780260,8,780260.0,sub-STSWD1117
240,1.0,0.25109,3,1,1,1,1,1,1,True,sub-STSWD1117,782692,8,782692.0,sub-STSWD1117
241,1.0,0.26501,3,1,2,1,1,1,1,True,sub-STSWD1117,785124,8,785124.0,sub-STSWD1117
242,1.0,0.29669,3,1,2,1,1,1,1,True,sub-STSWD1117,787556,8,787556.0,sub-STSWD1117
243,1.0,0.2786,3,1,2,1,1,1,1,True,sub-STSWD1117,789988,8,789988.0,sub-STSWD1117
244,1.0,0.25277,1,2,1,1,1,1,1,True,sub-STSWD1117,794468,8,794468.0,sub-STSWD1117
245,1.0,0.51977,2,2,2,1,1,1,1,True,sub-STSWD1117,796900,8,796900.0,sub-STSWD1117
246,1.0,0.67235,2,2,1,1,1,1,1,True,sub-STSWD1117,799332,8,799332.0,sub-STSWD1117
247,1.0,0.47425,1,2,2,1,1,1,1,True,sub-STSWD1117,801763,8,801763.0,sub-STSWD1117
248,1.0,0.53351,1,2,2,1,1,1,1,True,sub-STSWD1117,804195,8,804195.0,sub-STSWD1117
249,1.0,0.29745,2,2,2,1,1,1,1,True,sub-STSWD1117,806627,8,806627.0,sub-STSWD1117
250,0.0,0.60532,1,2,1,1,1,1,1,True,sub-STSWD1117,809060,8,809060.0,sub-STSWD1117
251,1.0,0.33036,1,2,1,1,1,1,1,True,sub-STSWD1117,811492,8,811492.0,sub-STSWD1117
252,1.0,1.1956,3,4,1,1,1,1,1,True,sub-STSWD1118,162453,8,162453.0,sub-STSWD1118
253,1.0,0.96168,3,4,1,1,1,1,1,True,sub-STSWD1118,164884,8,164884.0,sub-STSWD1118
254,0.0,1.1194,1,4,2,1,1,1,1,True,sub-STSWD1118,167316,8,167316.0,sub-STSWD1118
255,1.0,0.97537,4,4,2,1,1,1,1,True,sub-STSWD1118,169748,8,169748.0,sub-STSWD1118
256,1.0,0.88334,4,4,1,1,1,1,1,True,sub-STSWD1118,172180,8,172180.0,sub-STSWD1118
257,0.0,1.3052,4,4,2,1,1,1,1,True,sub-STSWD1118,174612,8,174612.0,sub-STSWD1118
258,1.0,1.2401,1,4,2,1,1,1,1,True,sub-STSWD1118,179476,8,179476.0,sub-STSWD1118
259,0.0,1.352,3,3,2,1,1,1,1,True,sub-STSWD1118,183956,8,183956.0,sub-STSWD1118
260,1.0,1.2888,2,3,2,1,1,1,1,True,sub-STSWD1118,186388,8,186388.0,sub-STSWD1118
261,1.0,0.65978,2,3,2,1,1,1,1,True,sub-STSWD1118,188820,8,188820.0,sub-STSWD1118
262,1.0,0.62576,2,3,2,1,1,1,1,True,sub-STSWD1118,191252,8,191252.0,sub-STSWD1118
263,1.0,0.89466,1,3,1,1,1,1,1,True,sub-STSWD1118,196116,8,196116.0,sub-STSWD1118
264,0.0,0.91459,2,3,1,1,1,1,1,True,sub-STSWD1118,198548,8,198548.0,sub-STSWD1118
265,1.0,0.4975,2,3,2,1,1,1,1,True,sub-STSWD1118,200980,8,200980.0,sub-STSWD1118
266,0.0,1.0044,1,2,1,1,1,1,1,True,sub-STSWD1118,205460,8,205460.0,sub-STSWD1118
267,1.0,0.59417,4,2,1,1,1,1,1,True,sub-STSWD1118,212756,8,212756.0,sub-STSWD1118
268,1.0,0.4103,1,2,2,1,1,1,1,True,sub-STSWD1118,215188,8,215188.0,sub-STSWD1118
269,1.0,0.52213,1,2,1,1,1,1,1,True,sub-STSWD1118,217620,8,217620.0,sub-STSWD1118
270,1.0,0.46397,4,2,2,1,1,1,1,True,sub-STSWD1118,220052,8,220052.0,sub-STSWD1118
271,0.0,0.75294,1,2,2,1,1,1,1,True,sub-STSWD1118,222484,8,222484.0,sub-STSWD1118
272,0.0,0.4587,1,1,2,1,1,1,1,True,sub-STSWD1118,226964,8,226964.0,sub-STSWD1118
273,1.0,0.35868,1,1,1,1,1,1,1,True,sub-STSWD1118,229396,8,229396.0,sub-STSWD1118
274,0.0,0.83164,1,1,1,1,1,1,1,True,sub-STSWD1118,231828,8,231828.0,sub-STSWD1118
275,1.0,0.41559,1,1,2,1,1,1,1,True,sub-STSWD1118,234260,8,234260.0,sub-STSWD1118
276,1.0,0.39252,1,1,2,1,1,1,1,True,sub-STSWD1118,236692,8,236692.0,sub-STSWD1118
277,1.0,0.40642,1,1,1,1,1,1,1,True,sub-STSWD1118,239124,8,239124.0,sub-STSWD1118
278,1.0,0.28936,1,1,1,1,1,1,1,True,sub-STSWD1118,241556,8,241556.0,sub-STSWD1118
279,1.0,0.26335,1,1,2,1,1,1,1,True,sub-STSWD1118,243988,8,243988.0,sub-STSWD1118
280,1.0,0.59516,1,4,2,1,1,1,1,True,sub-STSWD1118,248467,8,248467.0,sub-STSWD1118
281,1.0,0.67013,4,4,1,1,1,1,1,True,sub-STSWD1118,250899,8,250899.0,sub-STSWD1118
282,1.0,0.45903,2,4,2,1,1,1,1,True,sub-STSWD1118,253331,8,253331.0,sub-STSWD1118
283,1.0,0.67105,2,4,2,1,1,1,1,True,sub-STSWD1118,255763,8,255763.0,sub-STSWD1118
284,0.0,0.55594,2,4,1,1,1,1,1,True,sub-STSWD1118,258195,8,258195.0,sub-STSWD1118
285,1.0,0.85682,1,4,1,1,1,1,1,True,sub-STSWD1118,260627,8,260627.0,sub-STSWD1118
286,1.0,0.80884,3,4,1,1,1,1,1,True,sub-STSWD1118,263059,8,263059.0,sub-STSWD1118
287,1.0,0.68167,3,4,1,1,1,1,1,True,sub-STSWD1118,265491,8,265491.0,sub-STSWD1118
288,1.0,0.32954,4,1,1,1,1,1,1,True,sub-STSWD1118,272403,8,272403.0,sub-STSWD1118
289,0.0,0.64552,4,1,1,1,1,1,1,True,sub-STSWD1118,274835,8,274835.0,sub-STSWD1118
290,1.0,0.31532,4,1,2,1,1,1,1,True,sub-STSWD1118,277267,8,277267.0,sub-STSWD1118
291,1.0,0.30832,4,1,2,1,1,1,1,True,sub-STSWD1118,279699,8,279699.0,sub-STSWD1118
292,1.0,0.39033,4,1,2,1,1,1,1,True,sub-STSWD1118,282131,8,282131.0,sub-STSWD1118
293,1.0,0.29121,4,1,2,1,1,1,1,True,sub-STSWD1118,284563,8,284563.0,sub-STSWD1118
294,1.0,0.27814,4,1,2,1,1,1,1,True,sub-STSWD1118,286995,8,286995.0,sub-STSWD1118
295,0.0,1.017,4,3,1,1,1,1,1,True,sub-STSWD1118,291475,8,291475.0,sub-STSWD1118
296,1.0,1.2089,4,3,2,1,1,1,1,True,sub-STSWD1118,293907,8,293907.0,sub-STSWD1118
297,1.0,1.3559,3,3,2,1,1,1,1,True,sub-STSWD1118,296339,8,296339.0,sub-STSWD1118
298,1.0,0.71186,3,3,2,1,1,1,1,True,sub-STSWD1118,298771,8,298771.0,sub-STSWD1118
299,1.0,0.79273,1,3,1,1,1,1,1,True,sub-STSWD1118,301203,8,301203.0,sub-STSWD1118
300,1.0,0.54871,1,3,2,1,1,1,1,True,sub-STSWD1118,303635,8,303635.0,sub-STSWD1118
301,1.0,1.2466,4,3,2,1,1,1,1,True,sub-STSWD1118,306067,8,306067.0,sub-STSWD1118
302,1.0,0.61561,4,3,2,1,1,1,1,True,sub-STSWD1118,308499,8,308499.0,sub-STSWD1118
303,0.0,0.51953,2,2,1,1,1,1,1,True,sub-STSWD1118,312979,8,312979.0,sub-STSWD1118
304,0.0,0.49237,2,2,1,1,1,1,1,True,sub-STSWD1118,315411,8,315411.0,sub-STSWD1118
305,1.0,0.53734,3,2,1,1,1,1,1,True,sub-STSWD1118,317843,8,317843.0,sub-STSWD1118
306,1.0,0.3562,3,2,2,1,1,1,1,True,sub-STSWD1118,320275,8,320275.0,sub-STSWD1118
307,0.0,0.70926,2,2,2,1,1,1,1,True,sub-STSWD1118,322707,8,322707.0,sub-STSWD1118
308,1.0,0.38115,3,2,1,1,1,1,1,True,sub-STSWD1118,325139,8,325139.0,sub-STSWD1118
309,1.0,0.56713,3,2,1,1,1,1,1,True,sub-STSWD1118,327571,8,327571.0,sub-STSWD1118
310,0.0,0.59797,2,2,1,1,1,1,1,True,sub-STSWD1118,330002,8,330002.0,sub-STSWD1118
311,0.0,0.30932,3,1,2,1,1,1,1,True,sub-STSWD1118,400137,8,400137.0,sub-STSWD1118
312,1.0,0.31934,3,1,1,1,1,1,1,True,sub-STSWD1118,402569,8,402569.0,sub-STSWD1118
313,1.0,0.27117,3,1,1,1,1,1,1,True,sub-STSWD1118,407433,8,407433.0,sub-STSWD1118
314,1.0,0.2671,3,1,1,1,1,1,1,True,sub-STSWD1118,409865,8,409865.0,sub-STSWD1118
315,1.0,0.34007,3,1,1,1,1,1,1,True,sub-STSWD1118,412297,8,412297.0,sub-STSWD1118
316,1.0,0.55396,3,1,1,1,1,1,1,True,sub-STSWD1118,414729,8,414729.0,sub-STSWD1118
317,0.0,0.56381,3,2,2,1,1,1,1,True,sub-STSWD1118,421641,8,421641.0,sub-STSWD1118
318,1.0,0.60374,4,2,2,1,1,1,1,True,sub-STSWD1118,424073,8,424073.0,sub-STSWD1118
319,0.0,0.53686,4,2,1,1,1,1,1,True,sub-STSWD1118,426505,8,426505.0,sub-STSWD1118
320,1.0,0.66462,4,2,2,1,1,1,1,True,sub-STSWD1118,428937,8,428937.0,sub-STSWD1118
321,1.0,0.38855,3,2,2,1,1,1,1,True,sub-STSWD1118,431368,8,431368.0,sub-STSWD1118
322,0.0,0.4094,4,2,1,1,1,1,1,True,sub-STSWD1118,433801,8,433801.0,sub-STSWD1118
323,1.0,0.52638,3,2,1,1,1,1,1,True,sub-STSWD1118,436232,8,436232.0,sub-STSWD1118
324,1.0,0.45334,3,2,1,1,1,1,1,True,sub-STSWD1118,438665,8,438665.0,sub-STSWD1118
325,0.0,1.4642,1,4,1,1,1,1,1,True,sub-STSWD1118,443144,8,443144.0,sub-STSWD1118
326,1.0,0.50717,2,4,2,1,1,1,1,True,sub-STSWD1118,445576,8,445576.0,sub-STSWD1118
327,1.0,0.52611,3,4,2,1,1,1,1,True,sub-STSWD1118,448008,8,448008.0,sub-STSWD1118
328,1.0,0.59298,4,4,2,1,1,1,1,True,sub-STSWD1118,450440,8,450440.0,sub-STSWD1118
329,0.0,1.074,4,4,1,1,1,1,1,True,sub-STSWD1118,452872,8,452872.0,sub-STSWD1118
330,1.0,0.66591,1,4,2,1,1,1,1,True,sub-STSWD1118,455304,8,455304.0,sub-STSWD1118
331,1.0,0.87883,2,4,2,1,1,1,1,True,sub-STSWD1118,457736,8,457736.0,sub-STSWD1118
332,0.0,0.59677,2,4,2,1,1,1,1,True,sub-STSWD1118,460168,8,460168.0,sub-STSWD1118
333,1.0,0.93972,1,3,1,1,1,1,1,True,sub-STSWD1118,464648,8,464648.0,sub-STSWD1118
334,1.0,0.72863,1,3,1,1,1,1,1,True,sub-STSWD1118,467080,8,467080.0,sub-STSWD1118
335,1.0,0.94548,4,3,2,1,1,1,1,True,sub-STSWD1118,471944,8,471944.0,sub-STSWD1118
336,1.0,0.87033,2,3,1,1,1,1,1,True,sub-STSWD1118,474376,8,474376.0,sub-STSWD1118
337,1.0,1.1773,1,3,1,1,1,1,1,True,sub-STSWD1118,476808,8,476808.0,sub-STSWD1118
338,1.0,0.74121,1,3,1,1,1,1,1,True,sub-STSWD1118,479240,8,479240.0,sub-STSWD1118
339,0.0,0.86118,1,3,2,1,1,1,1,True,sub-STSWD1118,481672,8,481672.0,sub-STSWD1118
340,0.0,0.83805,3,4,1,1,1,1,1,True,sub-STSWD1118,486152,8,486152.0,sub-STSWD1118
341,1.0,1.2579,3,4,2,1,1,1,1,True,sub-STSWD1118,488584,8,488584.0,sub-STSWD1118
342,0.0,0.91492,3,4,2,1,1,1,1,True,sub-STSWD1118,491016,8,491016.0,sub-STSWD1118
343,1.0,0.83885,2,4,1,1,1,1,1,True,sub-STSWD1118,493448,8,493448.0,sub-STSWD1118
344,1.0,0.98595,4,4,2,1,1,1,1,True,sub-STSWD1118,495880,8,495880.0,sub-STSWD1118
345,0.0,0.87072,4,4,1,1,1,1,1,True,sub-STSWD1118,498312,8,498312.0,sub-STSWD1118
346,0.0,0.85958,1,4,1,1,1,1,1,True,sub-STSWD1118,500744,8,500744.0,sub-STSWD1118
347,1.0,0.7246,1,4,1,1,1,1,1,True,sub-STSWD1118,503176,8,503176.0,sub-STSWD1118
348,1.0,0.58248,1,2,1,1,1,1,1,True,sub-STSWD1118,507656,8,507656.0,sub-STSWD1118
349,1.0,0.69241,3,2,1,1,1,1,1,True,sub-STSWD1118,510088,8,510088.0,sub-STSWD1118
350,0.0,0.53731,3,2,2,1,1,1,1,True,sub-STSWD1118,512520,8,512520.0,sub-STSWD1118
351,1.0,0.38334,3,2,2,1,1,1,1,True,sub-STSWD1118,514952,8,514952.0,sub-STSWD1118
352,1.0,0.7222,1,2,1,1,1,1,1,True,sub-STSWD1118,517384,8,517384.0,sub-STSWD1118
353,0.0,0.49614,3,2,2,1,1,1,1,True,sub-STSWD1118,519816,8,519816.0,sub-STSWD1118
354,1.0,0.66007,1,2,1,1,1,1,1,True,sub-STSWD1118,522248,8,522248.0,sub-STSWD1118
355,0.0,0.56101,1,2,1,1,1,1,1,True,sub-STSWD1118,524680,8,524680.0,sub-STSWD1118
356,0.0,0.82285,1,3,2,1,1,1,1,True,sub-STSWD1118,529159,8,529159.0,sub-STSWD1118
357,0.0,0.77982,2,3,2,1,1,1,1,True,sub-STSWD1118,531591,8,531591.0,sub-STSWD1118
358,0.0,1.2267,4,3,1,1,1,1,1,True,sub-STSWD1118,534023,8,534023.0,sub-STSWD1118
359,0.0,0.58566,2,3,1,1,1,1,1,True,sub-STSWD1118,536456,8,536456.0,sub-STSWD1118
360,1.0,0.9067,2,3,2,1,1,1,1,True,sub-STSWD1118,538887,8,538887.0,sub-STSWD1118
361,0.0,1.0405,1,3,2,1,1,1,1,True,sub-STSWD1118,541319,8,541319.0,sub-STSWD1118
362,1.0,0.6835,1,3,2,1,1,1,1,True,sub-STSWD1118,543751,8,543751.0,sub-STSWD1118
363,0.0,0.81034,4,3,1,1,1,1,1,True,sub-STSWD1118,546183,8,546183.0,sub-STSWD1118
364,1.0,0.27035,2,1,2,1,1,1,1,True,sub-STSWD1118,550663,8,550663.0,sub-STSWD1118
365,0.0,0.46925,2,1,2,1,1,1,1,True,sub-STSWD1118,553095,8,553095.0,sub-STSWD1118
366,1.0,0.28714,2,1,2,1,1,1,1,True,sub-STSWD1118,555527,8,555527.0,sub-STSWD1118
367,1.0,0.36608,2,1,2,1,1,1,1,True,sub-STSWD1118,557959,8,557959.0,sub-STSWD1118
368,1.0,0.29598,2,1,2,1,1,1,1,True,sub-STSWD1118,562823,8,562823.0,sub-STSWD1118
369,0.0,0.26618,2,1,2,1,1,1,1,True,sub-STSWD1118,565260,8,565260.0,sub-STSWD1118
370,1.0,0.26028,2,1,1,1,1,1,1,True,sub-STSWD1118,567692,8,567692.0,sub-STSWD1118
371,1.0,0.5567,3,3,1,1,1,1,1,True,sub-STSWD1118,596726,8,596726.0,sub-STSWD1118
372,1.0,0.73669,1,3,1,1,1,1,1,True,sub-STSWD1118,599158,8,599158.0,sub-STSWD1118
373,1.0,0.84254,3,3,1,1,1,1,1,True,sub-STSWD1118,601590,8,601590.0,sub-STSWD1118
374,1.0,0.50953,2,3,1,1,1,1,1,True,sub-STSWD1118,604022,8,604022.0,sub-STSWD1118
375,0.0,0.50143,2,3,2,1,1,1,1,True,sub-STSWD1118,606454,8,606454.0,sub-STSWD1118
376,1.0,0.60439,2,3,1,1,1,1,1,True,sub-STSWD1118,608886,8,608886.0,sub-STSWD1118
377,1.0,0.54432,1,3,2,1,1,1,1,True,sub-STSWD1118,611318,8,611318.0,sub-STSWD1118
378,1.0,0.42422,1,3,2,1,1,1,1,True,sub-STSWD1118,613750,8,613750.0,sub-STSWD1118
379,1.0,0.56313,1,2,2,1,1,1,1,True,sub-STSWD1118,618230,8,618230.0,sub-STSWD1118
380,1.0,0.666,2,2,1,1,1,1,1,True,sub-STSWD1118,620662,8,620662.0,sub-STSWD1118
381,1.0,0.39297,2,2,2,1,1,1,1,True,sub-STSWD1118,623094,8,623094.0,sub-STSWD1118
382,1.0,0.53191,2,2,1,1,1,1,1,True,sub-STSWD1118,625526,8,625526.0,sub-STSWD1118
383,0.0,0.77686,1,2,2,1,1,1,1,True,sub-STSWD1118,627958,8,627958.0,sub-STSWD1118
384,1.0,0.5648,1,2,1,1,1,1,1,True,sub-STSWD1118,630390,8,630390.0,sub-STSWD1118
385,0.0,0.53478,2,2,2,1,1,1,1,True,sub-STSWD1118,632821,8,632821.0,sub-STSWD1118
386,1.0,0.81566,1,2,2,1,1,1,1,True,sub-STSWD1118,635254,8,635254.0,sub-STSWD1118
387,1.0,0.66455,4,4,1,1,1,1,1,True,sub-STSWD1118,639734,8,639734.0,sub-STSWD1118
388,1.0,0.42652,2,4,1,1,1,1,1,True,sub-STSWD1118,642166,8,642166.0,sub-STSWD1118
389,1.0,0.77741,1,4,1,1,1,1,1,True,sub-STSWD1118,644598,8,644598.0,sub-STSWD1118
390,1.0,0.91734,3,4,2,1,1,1,1,True,sub-STSWD1118,647030,8,647030.0,sub-STSWD1118
391,1.0,0.86432,3,4,1,1,1,1,1,True,sub-STSWD1118,649462,8,649462.0,sub-STSWD1118
392,1.0,0.63421,3,4,2,1,1,1,1,True,sub-STSWD1118,651893,8,651893.0,sub-STSWD1118
393,1.0,0.54907,2,4,1,1,1,1,1,True,sub-STSWD1118,654326,8,654326.0,sub-STSWD1118
394,0.0,0.77203,1,4,2,1,1,1,1,True,sub-STSWD1118,656758,8,656758.0,sub-STSWD1118
395,0.0,0.367,4,1,1,1,1,1,1,True,sub-STSWD1118,661238,8,661238.0,sub-STSWD1118
396,1.0,0.2789,4,1,2,1,1,1,1,True,sub-STSWD1118,663669,8,663669.0,sub-STSWD1118
397,0.0,0.31984,4,1,1,1,1,1,1,True,sub-STSWD1118,666101,8,666101.0,sub-STSWD1118
398,0.0,0.29673,4,1,1,1,1,1,1,True,sub-STSWD1118,668533,8,668533.0,sub-STSWD1118
399,1.0,0.30664,4,1,2,1,1,1,1,True,sub-STSWD1118,673397,8,673397.0,sub-STSWD1118
400,1.0,0.30781,4,1,1,1,1,1,1,True,sub-STSWD1118,675829,8,675829.0,sub-STSWD1118
401,1.0,1.0194,3,3,1,1,1,1,1,True,sub-STSWD1118,682741,8,682741.0,sub-STSWD1118
402,1.0,0.48535,1,3,2,1,1,1,1,True,sub-STSWD1118,685173,8,685173.0,sub-STSWD1118
403,1.0,0.99727,4,3,2,1,1,1,1,True,sub-STSWD1118,687605,8,687605.0,sub-STSWD1118
404,1.0,0.61618,3,3,1,1,1,1,1,True,sub-STSWD1118,690037,8,690037.0,sub-STSWD1118
405,1.0,0.54211,1,3,1,1,1,1,1,True,sub-STSWD1118,692469,8,692469.0,sub-STSWD1118
406,0.0,0.88795,4,3,1,1,1,1,1,True,sub-STSWD1118,694901,8,694901.0,sub-STSWD1118
407,0.0,0.65297,4,3,1,1,1,1,1,True,sub-STSWD1118,697333,8,697333.0,sub-STSWD1118
408,0.0,0.60604,4,3,2,1,1,1,1,True,sub-STSWD1118,699765,8,699765.0,sub-STSWD1118
409,1.0,0.52179,3,1,1,1,1,1,1,True,sub-STSWD1118,704245,8,704245.0,sub-STSWD1118
410,1.0,0.71775,3,1,1,1,1,1,1,True,sub-STSWD1118,709109,8,709109.0,sub-STSWD1118
411,1.0,0.2616,3,1,2,1,1,1,1,True,sub-STSWD1118,711541,8,711541.0,sub-STSWD1118
412,1.0,0.27854,3,1,2,1,1,1,1,True,sub-STSWD1118,713973,8,713973.0,sub-STSWD1118
413,1.0,0.25151,3,1,2,1,1,1,1,True,sub-STSWD1118,716405,8,716405.0,sub-STSWD1118
414,1.0,0.27748,3,1,1,1,1,1,1,True,sub-STSWD1118,718837,8,718837.0,sub-STSWD1118
415,0.0,0.80515,1,4,2,1,1,1,1,True,sub-STSWD1118,725749,8,725749.0,sub-STSWD1118
416,1.0,0.60714,1,4,1,1,1,1,1,True,sub-STSWD1118,728181,8,728181.0,sub-STSWD1118
417,0.0,0.56004,2,4,1,1,1,1,1,True,sub-STSWD1118,730613,8,730613.0,sub-STSWD1118
418,1.0,0.685,2,4,2,1,1,1,1,True,sub-STSWD1118,733044,8,733044.0,sub-STSWD1118
419,0.0,1.078,4,4,1,1,1,1,1,True,sub-STSWD1118,735477,8,735477.0,sub-STSWD1118
420,1.0,0.81687,4,4,2,1,1,1,1,True,sub-STSWD1118,737908,8,737908.0,sub-STSWD1118
421,1.0,0.75581,4,4,2,1,1,1,1,True,sub-STSWD1118,740340,8,740340.0,sub-STSWD1118
422,1.0,0.81674,3,4,2,1,1,1,1,True,sub-STSWD1118,742772,8,742772.0,sub-STSWD1118
423,1.0,0.48259,1,2,1,1,1,1,1,True,sub-STSWD1118,747252,8,747252.0,sub-STSWD1118
424,1.0,0.39553,1,2,2,1,1,1,1,True,sub-STSWD1118,749685,8,749685.0,sub-STSWD1118
425,1.0,0.54249,2,2,2,1,1,1,1,True,sub-STSWD1118,752116,8,752116.0,sub-STSWD1118
426,1.0,0.59634,1,2,2,1,1,1,1,True,sub-STSWD1118,754548,8,754548.0,sub-STSWD1118
427,0.0,0.57033,2,2,2,1,1,1,1,True,sub-STSWD1118,756981,8,756981.0,sub-STSWD1118
428,1.0,0.5482,2,2,1,1,1,1,1,True,sub-STSWD1118,759412,8,759412.0,sub-STSWD1118
429,1.0,0.54127,2,2,2,1,1,1,1,True,sub-STSWD1118,761844,8,761844.0,sub-STSWD1118
430,1.0,0.36417,1,2,2,1,1,1,1,True,sub-STSWD1118,764276,8,764276.0,sub-STSWD1118
431,1.0,0.65703,2,4,1,1,1,1,1,True,sub-STSWD1118,793737,8,793737.0,sub-STSWD1118
432,0.0,0.55699,2,4,2,1,1,1,1,True,sub-STSWD1118,796169,8,796169.0,sub-STSWD1118
433,1.0,0.71093,1,4,1,1,1,1,1,True,sub-STSWD1118,798601,8,798601.0,sub-STSWD1118
434,1.0,0.94181,4,4,2,1,1,1,1,True,sub-STSWD1118,801033,8,801033.0,sub-STSWD1118
435,1.0,0.85367,4,4,2,1,1,1,1,True,sub-STSWD1118,803465,8,803465.0,sub-STSWD1118
436,0.0,0.67223,4,4,1,1,1,1,1,True,sub-STSWD1118,805897,8,805897.0,sub-STSWD1118
437,1.0,0.79366,3,4,1,1,1,1,1,True,sub-STSWD1118,808329,8,808329.0,sub-STSWD1118
438,1.0,0.48556,1,4,2,1,1,1,1,True,sub-STSWD1118,810761,8,810761.0,sub-STSWD1118
439,0.0,0.80832,4,3,1,1,1,1,1,True,sub-STSWD1118,815241,8,815241.0,sub-STSWD1118
440,1.0,0.60437,3,3,1,1,1,1,1,True,sub-STSWD1118,817673,8,817673.0,sub-STSWD1118
441,1.0,0.5143,2,3,1,1,1,1,1,True,sub-STSWD1118,820105,8,820105.0,sub-STSWD1118
442,0.0,0.55128,3,3,2,1,1,1,1,True,sub-STSWD1118,822537,8,822537.0,sub-STSWD1118
443,1.0,0.54914,3,3,1,1,1,1,1,True,sub-STSWD1118,824969,8,824969.0,sub-STSWD1118
444,1.0,0.44711,3,3,1,1,1,1,1,True,sub-STSWD1118,827401,8,827401.0,sub-STSWD1118
445,0.0,0.695,2,3,1,1,1,1,1,True,sub-STSWD1118,829833,8,829833.0,sub-STSWD1118
446,0.0,0.74488,4,3,2,1,1,1,1,True,sub-STSWD1118,832265,8,832265.0,sub-STSWD1118
447,1.0,0.64194,1,1,1,1,1,1,1,True,sub-STSWD1118,836745,8,836745.0,sub-STSWD1118
448,1.0,0.2818,1,1,2,1,1,1,1,True,sub-STSWD1118,839177,8,839177.0,sub-STSWD1118
449,1.0,0.26383,1,1,1,1,1,1,1,True,sub-STSWD1118,841609,8,841609.0,sub-STSWD1118
450,1.0,0.28462,1,1,2,1,1,1,1,True,sub-STSWD1118,844041,8,844041.0,sub-STSWD1118
451,1.0,0.25268,1,1,1,1,1,1,1,True,sub-STSWD1118,846473,8,846473.0,sub-STSWD1118
452,1.0,0.44852,1,1,2,1,1,1,1,True,sub-STSWD1118,848905,8,848905.0,sub-STSWD1118
453,1.0,0.27042,1,1,2,1,1,1,1,True,sub-STSWD1118,851337,8,851337.0,sub-STSWD1118
454,1.0,0.27145,1,1,1,1,1,1,1,True,sub-STSWD1118,853769,8,853769.0,sub-STSWD1118
455,1.0,0.49321,2,2,1,1,1,1,1,True,sub-STSWD1118,858249,8,858249.0,sub-STSWD1118
456,1.0,0.6653,4,2,1,1,1,1,1,True,sub-STSWD1118,860681,8,860681.0,sub-STSWD1118
457,1.0,0.4562,2,2,2,1,1,1,1,True,sub-STSWD1118,863113,8,863113.0,sub-STSWD1118
458,1.0,0.82121,2,2,2,1,1,1,1,True,sub-STSWD1118,865545,8,865545.0,sub-STSWD1118
459,1.0,0.72501,4,2,2,1,1,1,1,True,sub-STSWD1118,867976,8,867976.0,sub-STSWD1118
460,1.0,0.5369,4,2,2,1,1,1,1,True,sub-STSWD1118,870409,8,870409.0,sub-STSWD1118
461,0.0,0.44912,4,2,1,1,1,1,1,True,sub-STSWD1118,872840,8,872840.0,sub-STSWD1118
462,1.0,0.6357,2,2,1,1,1,1,1,True,sub-STSWD1118,875272,8,875272.0,sub-STSWD1118
463,1.0,0.42373,2,3,2,1,1,1,1,True,sub-STSWD1118,879752,8,879752.0,sub-STSWD1118
464,0.0,0.58863,4,3,1,1,1,1,1,True,sub-STSWD1118,882184,8,882184.0,sub-STSWD1118
465,1.0,0.56755,4,3,2,1,1,1,1,True,sub-STSWD1118,884616,8,884616.0,sub-STSWD1118
466,1.0,0.55643,2,3,1,1,1,1,1,True,sub-STSWD1118,887048,8,887048.0,sub-STSWD1118
467,1.0,0.81447,3,3,2,1,1,1,1,True,sub-STSWD1118,889480,8,889480.0,sub-STSWD1118
468,1.0,0.53932,3,3,2,1,1,1,1,True,sub-STSWD1118,891912,8,891912.0,sub-STSWD1118
469,1.0,0.50129,3,3,1,1,1,1,1,True,sub-STSWD1118,894345,8,894345.0,sub-STSWD1118
470,1.0,0.2802,3,3,2,1,1,1,1,True,sub-STSWD1118,896776,8,896776.0,sub-STSWD1118
471,1.0,0.34249,2,1,1,1,1,1,1,True,sub-STSWD1118,901256,8,901256.0,sub-STSWD1118
472,1.0,0.42042,2,1,1,1,1,1,1,True,sub-STSWD1118,903689,8,903689.0,sub-STSWD1118
473,0.0,0.40896,2,1,2,1,1,1,1,True,sub-STSWD1118,906120,8,906120.0,sub-STSWD1118
474,1.0,0.37188,2,1,1,1,1,1,1,True,sub-STSWD1118,908552,8,908552.0,sub-STSWD1118
475,1.0,0.27981,2,1,1,1,1,1,1,True,sub-STSWD1118,910984,8,910984.0,sub-STSWD1118
476,1.0,0.30578,2,1,1,1,1,1,1,True,sub-STSWD1118,913416,8,913416.0,sub-STSWD1118
477,1.0,0.35748,3,2,1,1,1,1,1,True,sub-STSWD1118,922760,8,922760.0,sub-STSWD1118
478,1.0,0.28971,4,2,2,1,1,1,1,True,sub-STSWD1118,927624,8,927624.0,sub-STSWD1118
