probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,stim_onset,stim_code,is_valid_trial,is_missing_response,is_rt_outlier,resp_onset_sample,response_sample,response_sample_source,trial_index,subject_id,cpp_channels,sampling_frequency,pre_response_slope,late_amplitude,post_response_amplitude,post_response_drop,pre_response_monotonicity,epoch_n_times,tensor_row_index,pre_response_slope_z,late_amplitude_z,post_response_drop_z,pre_response_monotonicity_z,cpp_score,morphology_gate,cpp_label,cpp_threshold,task_proxy_label
1.0,0.31776,3,1,1,1,1,1,1,sub-STSWD1270,433387,8,True,False,False,433387.0,433468,stim_onset_plus_probe_rt,128,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.5533881436464046e-05,1.2510376e-05,9.936771e-06,2.5736053e-06,0.1757538832846781,206,9738,0.9157650634947135,2.1512814,0.6570066,0.02085636004147273,1.066994634767929,1,1,-0.03362171629809883,1
1.0,0.3917,3,1,1,1,1,1,1,sub-STSWD1270,435819,8,True,False,False,435819.0,435919,stim_onset_plus_probe_rt,129,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.724452057922486e-06,2.2974743e-06,1.1557537e-06,1.1417206e-06,0.11441699204874481,206,9739,-0.2910286379143542,0.051120244,0.1819605,-0.11089692276961817,-0.0323989605732562,0,0,-0.03362171629809883,1
1.0,0.27964,3,1,2,1,1,1,1,sub-STSWD1270,438251,8,True,False,False,438251.0,438323,stim_onset_plus_probe_rt,130,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.8981139261274524e-06,4.170237e-06,1.6485005e-06,2.5217364e-06,0.23868639252590343,206,9740,-0.07540456708426752,0.43623146,0.6397984,0.15603707300224418,0.30818395324305065,1,1,-0.03362171629809883,1
1.0,0.33061,3,1,2,1,1,1,1,sub-STSWD1270,440683,8,True,False,False,440683.0,440768,stim_onset_plus_probe_rt,131,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.5563118654126128e-06,8.676893e-06,6.7667393e-06,1.910154e-06,0.6842103869592563,206,9741,-0.15897284195425693,1.3629714,0.4368981,1.1130345284474001,0.6278325598922739,1,1,-0.03362171629809883,1
1.0,0.42051,3,1,2,1,1,1,1,sub-STSWD1270,443114,8,True,False,False,443114.0,443222,stim_onset_plus_probe_rt,132,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.71825564879455e-06,5.1980433e-06,3.4273783e-06,1.770665e-06,0.3903763878603402,206,9742,-0.15492312196567903,0.64758754,0.39062086,0.4818712398829226,0.32120596949099234,1,1,-0.03362171629809883,1
1.0,0.52443,2,2,2,1,1,1,1,sub-STSWD1270,447595,8,True,False,False,447595.0,447729,stim_onset_plus_probe_rt,133,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.9283791447250616e-05,5.3837243e-06,2.465669e-06,2.9180553e-06,0.19337658996910007,206,9743,-0.9551966927924869,0.68577063,0.7712823,0.058710405313485654,0.1517747017014155,0,0,-0.03362171629809883,1
1.0,0.52037,4,2,1,1,1,1,1,sub-STSWD1270,450026,8,True,False,False,450026.0,450159,stim_onset_plus_probe_rt,134,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.2396156446770705e-05,3.0660508e-06,-2.1429985e-07,3.2803507e-06,0.5287563750525047,206,9744,0.8373001336032531,0.20916879,0.8914784,0.7791151533019229,0.6650014060940125,1,1,-0.03362171629809883,1
1.0,0.5323,4,2,1,1,1,1,1,sub-STSWD1270,452458,8,True,False,False,452458.0,452594,stim_onset_plus_probe_rt,135,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.6667030284521398e-06,3.6221359e-06,3.2891023e-06,3.3303354e-07,0.589214096104827,206,9745,-0.1312053463814506,0.32352105,-0.086331815,0.908979955045481,0.1601353898412457,1,1,-0.03362171629809883,1
1.0,0.4122,4,2,2,1,1,1,1,sub-STSWD1270,454890,8,True,False,False,454890.0,454996,stim_onset_plus_probe_rt,136,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.224858039894387e-05,9.255446e-07,-6.332951e-07,1.5588397e-06,0.04687693636345346,206,9746,0.8336097068499757,-0.2310007,0.32034507,-0.255974768719657,0.22713333996430224,1,1,-0.03362171629809883,1
1.0,0.44113,2,2,1,1,1,1,1,sub-STSWD1270,457322,8,True,False,False,457322.0,457435,stim_onset_plus_probe_rt,137,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.277103772853922e-05,-3.2182015e-06,-5.877024e-07,-2.6304992e-06,-0.06610142614850459,206,9747,0.8466747708286978,-1.0831125,-1.0695218,-0.4986553129669281,-0.44436775676954327,0,0,-0.03362171629809883,1
1.0,0.48007,4,2,2,1,1,1,1,sub-STSWD1270,459754,8,True,False,False,459754.0,459877,stim_onset_plus_probe_rt,138,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.1183759474614068e-05,7.904002e-06,6.349166e-06,1.5548358e-06,0.7024958555693764,206,9748,0.306842796928643,1.2040355,0.31901675,1.1523122040611766,0.6874431926114423,1,1,-0.03362171629809883,1
1.0,0.47592,2,2,2,1,1,1,1,sub-STSWD1270,462186,8,True,False,False,462186.0,462308,stim_onset_plus_probe_rt,139,sub-1270,"CP1,CPz,CP2,Pz",256.0,-8.672295586108933e-06,8.37486e-06,8.265055e-06,1.09805114e-07,0.06600523682491602,206,9749,-0.43976605976538075,1.300862,-0.1603907,-0.2148866677479181,0.1695033874798463,0,0,-0.03362171629809883,1
1.0,0.44093,2,2,2,1,1,1,1,sub-STSWD1270,464618,8,True,False,False,464618.0,464731,stim_onset_plus_probe_rt,140,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.116030314230257e-05,6.189027e-06,8.420572e-06,-2.2315453e-06,0.810206943603003,206,9750,0.30625622561459287,0.85137147,-0.93716365,1.3836785018573545,0.2606580836192093,0,0,-0.03362171629809883,1
1.0,0.58975,2,3,2,1,1,1,1,sub-STSWD1270,469098,8,True,False,False,469098.0,469249,stim_onset_plus_probe_rt,141,sub-1270,"CP1,CPz,CP2,Pz",256.0,-1.8458372323211994e-05,5.263348e-06,7.31797e-06,-2.0546217e-06,0.5869215557075551,206,9751,-0.684485985065236,0.6610167,-0.878467,0.9040555169588527,-0.1285452992304235,0,0,-0.03362171629809883,1
1.0,0.58876,2,3,1,1,1,1,1,sub-STSWD1270,471530,8,True,False,False,471530.0,471681,stim_onset_plus_probe_rt,142,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.2831762789386616e-05,3.2095488e-06,9.5083294e-07,2.258716e-06,0.7888860106469744,206,9752,1.0982628128494873,0.23867746,0.55253804,1.3378805676460055,0.730976740270738,1,1,-0.03362171629809883,1
1.0,0.46769,2,3,1,1,1,1,1,sub-STSWD1270,473962,8,True,False,False,473962.0,474082,stim_onset_plus_probe_rt,143,sub-1270,"CP1,CPz,CP2,Pz",256.0,6.178755238689933e-05,3.1107209e-07,5.392674e-07,-2.2819529e-07,0.7064065521182035,206,9753,1.3222197897036585,-0.35735962,-0.27252668,1.1607124848384345,0.36362563792890185,0,0,-0.03362171629809883,1
1.0,0.66164,1,3,1,1,1,1,1,sub-STSWD1270,476394,8,True,False,False,476394.0,476563,stim_onset_plus_probe_rt,144,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.589671776041778e-05,6.7549204e-06,3.5652472e-06,3.1896732e-06,0.8286342618762037,206,9754,0.1746300125704502,0.9677407,0.861395,1.423260874341154,0.7758274759149952,1,1,-0.03362171629809883,1
0.0,0.43561,3,3,1,1,1,1,1,sub-STSWD1270,478826,8,True,False,False,478826.0,478938,stim_onset_plus_probe_rt,145,sub-1270,"CP1,CPz,CP2,Pz",256.0,-1.8833091416300064e-05,8.836186e-06,1.9233944e-06,6.9127914e-06,0.3912772764427351,206,9755,-0.6938565664465636,1.395728,2.0965872,0.4838063726518951,0.8686747980081407,0,0,-0.03362171629809883,1
1.0,0.5265,2,3,2,1,1,1,1,sub-STSWD1270,481258,8,True,False,False,481258.0,481393,stim_onset_plus_probe_rt,146,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.598953069455877e-05,-3.1808204e-06,-6.8744424e-07,-2.493376e-06,-0.20701055692628495,206,9756,1.1772289549131525,-1.0754255,-1.0240294,-0.8013318944489992,-0.3779691063063112,0,0,-0.03362171629809883,1
1.0,0.46045,3,3,2,1,1,1,1,sub-STSWD1270,483690,8,True,False,False,483690.0,483808,stim_onset_plus_probe_rt,147,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.1639796257036016e-05,1.4718925e-06,9.050442e-07,5.6684826e-07,0.32576589825766206,206,9757,0.06817739214849756,-0.118650794,-0.008760788,0.3430861802286815,0.032088257339133654,1,1,-0.03362171629809883,1
1.0,0.71933,1,3,1,1,1,1,1,sub-STSWD1270,486122,8,True,False,False,486122.0,486306,stim_onset_plus_probe_rt,148,sub-1270,"CP1,CPz,CP2,Pz",256.0,-3.864383672429804e-05,-1.9621573e-06,-4.328838e-06,2.3666805e-06,0.0266661635180652,206,9758,-1.1892628709492283,-0.824822,0.5883566,-0.2993880493224597,-0.4501206543163932,0,0,-0.03362171629809883,1
1.0,0.52726,2,4,2,1,1,1,1,sub-STSWD1270,490602,8,True,False,False,490602.0,490737,stim_onset_plus_probe_rt,149,sub-1270,"CP1,CPz,CP2,Pz",256.0,-1.8737009992287487e-06,5.5630617e-06,4.6146106e-06,9.484511e-07,0.7277096779243808,206,9759,-0.26975394928014923,0.7226492,0.11784084,1.2064721688156563,0.3354206266263256,0,0,-0.03362171629809883,1
1.0,0.58619,2,4,1,1,1,1,1,sub-STSWD1270,493034,8,True,False,False,493034.0,493184,stim_onset_plus_probe_rt,150,sub-1270,"CP1,CPz,CP2,Pz",256.0,-6.151869633849631e-05,9.107503e-06,7.1652266e-06,1.942276e-06,0.6801485870657756,206,9760,-1.7612933267096247,1.451521,0.44755498,1.1043096736446136,0.19712500710566813,0,0,-0.03362171629809883,1
1.0,0.45513,2,4,2,1,1,1,1,sub-STSWD1270,495466,8,True,False,False,495466.0,495583,stim_onset_plus_probe_rt,151,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.7829239961242494e-05,2.1491553e-06,-1.8429413e-06,3.9920965e-06,0.5817514113998595,206,9761,-0.9188227974549285,0.020620208,1.1276093,0.8929499087120019,0.19310903373267282,0,0,-0.03362171629809883,1
0.0,1.143,4,4,2,1,1,1,1,sub-STSWD1270,497898,8,True,False,False,497898.0,498191,stim_onset_plus_probe_rt,152,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.865876148451077e-06,2.6179757e-06,3.7359557e-06,-1.11798e-06,0.4679114268857038,206,9762,-0.29456522298307114,0.11702752,-0.5677241,0.6484185773601945,-0.12030072053300997,0,0,-0.03362171629809883,1
1.0,0.621,4,4,2,1,1,1,1,sub-STSWD1270,500330,8,True,False,False,500330.0,500489,stim_onset_plus_probe_rt,153,sub-1270,"CP1,CPz,CP2,Pz",256.0,-5.410497860609729e-05,3.4191464e-06,3.3928522e-06,2.6294174e-08,-0.024194607300651753,206,9763,-1.575898862880397,0.2817787,-0.18809652,-0.40863834529674886,-0.4818673901755788,0,0,-0.03362171629809883,1
1.0,0.59094,3,4,1,1,1,1,1,sub-STSWD1270,502762,8,True,False,False,502762.0,502913,stim_onset_plus_probe_rt,154,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.0042628764027816e-05,1.3543698e-05,9.281109e-06,4.262589e-06,0.9192581751152827,206,9764,1.028515079547005,2.3637714,1.2173485,1.617923463687405,1.5481704875348832,1,1,-0.03362171629809883,1
1.0,0.65788,1,4,1,1,1,1,1,sub-STSWD1270,505194,8,True,False,False,505194.0,505362,stim_onset_plus_probe_rt,155,sub-1270,"CP1,CPz,CP2,Pz",256.0,-3.3556984192319393e-05,-2.5768375e-06,-3.9624183e-06,1.3855808e-06,0.03796254687017596,206,9765,-1.0620562073311681,-0.9512236,0.26286423,-0.27512311576382464,-0.5394220414232721,0,0,-0.03362171629809883,1
1.0,0.5958,1,4,1,1,1,1,1,sub-STSWD1270,507626,8,True,False,False,507626.0,507779,stim_onset_plus_probe_rt,156,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.737046308406373e-05,7.721973e-06,5.697128e-06,2.024845e-06,0.8696579159132238,206,9766,1.2117618612332643,1.1666034,0.4749483,1.511380780377693,1.0311439955540225,1,1,-0.03362171629809883,1
1.0,0.49774,2,2,1,1,1,1,1,sub-STSWD1270,512106,8,True,False,False,512106.0,512233,stim_onset_plus_probe_rt,157,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.777440092873264e-05,7.473834e-06,8.070426e-07,6.6667917e-06,0.7156518840846822,206,9767,0.9717936209555403,1.1155767,2.0149736,1.180571705165993,1.3407513880171489,1,1,-0.03362171629809883,1
1.0,0.38392,3,2,2,1,1,1,1,sub-STSWD1270,514538,8,True,False,False,514538.0,514636,stim_onset_plus_probe_rt,158,sub-1270,"CP1,CPz,CP2,Pz",256.0,-5.888968393529913e-06,5.941208e-06,8.190255e-06,-2.2490472e-06,-0.4447464421982353,206,9768,-0.3701635376361062,0.8004105,-0.94297016,-1.3119949341863397,-0.3339201863683988,0,0,-0.03362171629809883,1
1.0,0.46855,3,2,1,1,1,1,1,sub-STSWD1270,516970,8,True,False,False,516970.0,517090,stim_onset_plus_probe_rt,159,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.327970375222038e-06,8.589737e-06,5.396442e-06,3.1932955e-06,0.6231113265493462,206,9769,-0.11466906733397322,1.3450488,0.86259675,0.9817921126113194,0.7382492926973548,1,1,-0.03362171629809883,1
1.0,0.56651,3,2,1,1,1,1,1,sub-STSWD1270,519402,8,True,False,False,519402.0,519547,stim_onset_plus_probe_rt,160,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.123148659792791e-05,7.124091e-06,3.7420652e-06,3.3820259e-06,0.842189502810045,206,9770,1.058244787183684,1.0436562,0.9252105,1.4523778943977979,1.0723715543648722,1,1,-0.03362171629809883,1
1.0,0.39345,2,2,1,1,1,1,1,sub-STSWD1270,521834,8,True,False,False,521834.0,521935,stim_onset_plus_probe_rt,161,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.5256398623257445e-05,7.1194804e-06,4.811555e-06,2.3079256e-06,0.42689538147682105,206,9771,0.6587565713394595,1.0427082,0.5688639,0.5603150148603849,0.7287103330230622,1,1,-0.03362171629809883,1
1.0,0.60731,3,2,2,1,1,1,1,sub-STSWD1270,524266,8,True,False,False,524266.0,524421,stim_onset_plus_probe_rt,162,sub-1270,"CP1,CPz,CP2,Pz",256.0,-8.727361191005535e-07,7.4094323e-06,4.695093e-06,2.7143392e-06,0.5717061022888914,206,9772,-0.24472287122166425,1.1023333,0.70369685,0.8713723160829373,0.5705695545851471,0,0,-0.03362171629809883,1
1.0,0.47835,2,2,1,1,1,1,1,sub-STSWD1270,526698,8,True,False,False,526698.0,526820,stim_onset_plus_probe_rt,163,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.9968327256343755e-05,6.8726204e-06,5.1335296e-06,1.7390907e-06,0.8174361331037103,206,9773,1.0266570255077219,0.9919443,0.3801457,1.3992069942473253,0.8852430098475664,1,1,-0.03362171629809883,1
1.0,0.40324,2,2,1,1,1,1,1,sub-STSWD1270,529130,8,True,False,False,529130.0,529233,stim_onset_plus_probe_rt,164,sub-1270,"CP1,CPz,CP2,Pz",256.0,-4.194684900241607e-06,3.653067e-06,9.468988e-06,-5.8159203e-06,0.5118362209114921,206,9774,-0.3277946761349208,0.32988167,-2.126326,0.7427702096827051,-0.5008154249542031,0,0,-0.03362171629809883,1
1.0,0.59012,2,4,1,1,1,1,1,sub-STSWD1270,533610,8,True,False,False,533610.0,533761,stim_onset_plus_probe_rt,165,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.521081111804856e-05,3.2813225e-06,2.301773e-06,9.795494e-07,0.6019872853202272,206,9775,1.157755553905516,0.25343686,0.12815812,0.9364171070951808,0.573588312336172,1,1,-0.03362171629809883,1
1.0,0.70909,3,4,1,1,1,1,1,sub-STSWD1270,536042,8,True,False,False,536042.0,536224,stim_onset_plus_probe_rt,166,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.9020034963649678e-06,-7.5833253e-07,3.6899119e-06,-4.4482445e-06,-0.05971781743076277,206,9776,-0.17533509819830623,-0.5772699,-1.672582,-0.4849431507135653,-0.7621881758907048,0,0,-0.03362171629809883,1
0.0,0.63694,3,4,2,1,1,1,1,sub-STSWD1270,538474,8,True,False,False,538474.0,538637,stim_onset_plus_probe_rt,167,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.9020785319558524e-05,5.4283823e-06,6.1351657e-06,-7.0678334e-07,0.7383004478873247,206,9777,0.7528923987876381,0.69495404,-0.43130437,1.229221425942948,0.4660436525796952,0,0,-0.03362171629809883,1
1.0,0.51494,3,4,2,1,1,1,1,sub-STSWD1270,540906,8,True,False,False,540906.0,541038,stim_onset_plus_probe_rt,168,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.725303439148214e-06,1.1900887e-06,1.3000827e-07,1.0600804e-06,0.5374007274355905,206,9778,-0.10473297952929488,-0.17660037,0.1548753,0.7976834534113392,0.07782390677703156,1,1,-0.03362171629809883,1
0.0,0.79987,4,4,1,1,1,1,1,sub-STSWD1270,543338,8,True,False,False,543338.0,543543,stim_onset_plus_probe_rt,169,sub-1270,"CP1,CPz,CP2,Pz",256.0,-6.013795943659265e-05,9.267062e-07,-2.6494997e-06,3.576206e-06,0.20945320161406103,206,9779,-1.726765308938057,-0.23076183,0.9896322,0.09324339709089963,-0.263220927759181,0,0,-0.03362171629809883,1
1.0,0.6688,1,4,1,1,1,1,1,sub-STSWD1270,545770,8,True,False,False,545770.0,545941,stim_onset_plus_probe_rt,170,sub-1270,"CP1,CPz,CP2,Pz",256.0,-3.272179153729947e-05,2.5412303e-06,2.7476126e-06,-2.0638231e-07,-0.042123908839345164,206,9780,-1.0411705869096008,0.10124574,-0.26528993,-0.44715096451552194,-0.4082257894545243,0,0,-0.03362171629809883,1
0.0,0.62674,4,4,1,1,1,1,1,sub-STSWD1270,548202,8,True,False,False,548202.0,548362,stim_onset_plus_probe_rt,171,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.570641869601799e-05,4.928937e-06,4.248774e-06,6.801629e-07,0.7375026557878462,206,9781,0.6700102005054613,0.59224904,0.028832791,1.2275077471765634,0.5442416860863265,1,1,-0.03362171629809883,1
1.0,0.83267,1,4,1,1,1,1,1,sub-STSWD1270,550634,8,True,False,False,550634.0,550847,stim_onset_plus_probe_rt,172,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.9394013550545377e-05,-4.772239e-06,-9.618487e-06,4.8462475e-06,-0.6342781927192382,206,9782,-0.9579530113468284,-1.4026818,1.4109846,-1.7191142032738753,-0.5169163729073839,0,0,-0.03362171629809883,1
1.0,0.27956,4,1,2,1,1,1,1,sub-STSWD1270,555114,8,True,False,False,555114.0,555186,stim_onset_plus_probe_rt,173,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.4327875791430491e-05,7.1607406e-07,5.1652146e-06,-4.4491408e-06,-0.4519314356632334,206,9783,0.1353980609138459,-0.2740758,-1.6728795,-1.327428492309598,-0.707220413958745,0,0,-0.03362171629809883,1
1.0,0.32753,4,1,2,1,1,1,1,sub-STSWD1270,557546,8,True,False,False,557546.0,557630,stim_onset_plus_probe_rt,174,sub-1270,"CP1,CPz,CP2,Pz",256.0,7.238014898572099e-05,1.0800854e-05,1.0535973e-05,2.6488124e-07,0.42053488695534647,206,9784,1.587108316335272,1.7997385,-0.10894221,0.5466525025187862,1.0146373952184795,1,1,-0.03362171629809883,1
1.0,0.35444,4,1,2,1,1,1,1,sub-STSWD1270,559978,8,True,False,False,559978.0,560069,stim_onset_plus_probe_rt,175,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.665488760016276e-05,2.1588128e-06,2.5484635e-06,-3.8965072e-07,0.3924052479722333,206,9785,0.4436590208515469,0.022606151,-0.32609156,0.4862292856645092,0.10951093060603301,0,0,-0.03362171629809883,1
0.0,0.32336,4,1,2,1,1,1,1,sub-STSWD1270,562410,8,True,False,False,562410.0,562493,stim_onset_plus_probe_rt,176,sub-1270,"CP1,CPz,CP2,Pz",256.0,6.369859092293386e-05,-8.731749e-07,4.5343236e-06,-5.4074985e-06,0.2579045670074857,206,9786,1.3700090335801538,-0.60088587,-1.990827,0.19731822577285335,-0.32086991028122464,0,0,-0.03362171629809883,1
1.0,0.2813,4,1,1,1,1,1,1,sub-STSWD1270,564842,8,True,False,False,564842.0,564914,stim_onset_plus_probe_rt,177,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.7645872717201037e-06,2.7573856e-06,3.313294e-06,-5.559084e-07,0.03153825671626797,206,9787,-0.17877145876786724,0.1456955,-0.38124967,-0.28892266283008483,-0.159653418220475,0,0,-0.03362171629809883,1
1.0,0.30424,4,1,1,1,1,1,1,sub-STSWD1270,567274,8,True,False,False,567274.0,567352,stim_onset_plus_probe_rt,178,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.7626551461834022e-05,4.782865e-06,5.4808097e-06,-6.9794487e-07,0.11781206684464209,206,9788,0.21788787632567252,0.5622111,-0.42837209,-0.10360421130779877,0.08569279481831284,0,0,-0.03362171629809883,1
1.0,0.32022,4,1,2,1,1,1,1,sub-STSWD1270,569706,8,True,False,False,569706.0,569788,stim_onset_plus_probe_rt,179,sub-1270,"CP1,CPz,CP2,Pz",256.0,0.0001326193397043193,4.440663e-06,1.8697251e-06,2.5709378e-06,0.4931019027042286,206,9789,3.09350670751967,0.49184135,0.6561216,0.7025283931299201,1.3122096747729288,1,1,-0.03362171629809883,1
1.0,0.29412,4,1,2,1,1,1,1,sub-STSWD1270,572137,8,True,False,False,572137.0,572212,stim_onset_plus_probe_rt,180,sub-1270,"CP1,CPz,CP2,Pz",256.0,2.201504311109571e-05,8.8067445e-06,5.319019e-06,3.4877257e-06,0.328972152386489,206,9790,0.32763066472161523,1.3896738,0.96027774,0.3499732998476831,0.8150196799746035,1,1,-0.03362171629809883,1
1.0,0.44192,2,3,1,1,1,1,1,sub-STSWD1270,576618,8,True,False,False,576618.0,576731,stim_onset_plus_probe_rt,181,sub-1270,"CP1,CPz,CP2,Pz",256.0,-1.3490023679639397e-06,1.608585e-05,7.8972025e-06,8.188648e-06,0.8330826781017656,206,9791,-0.2566328371841009,2.886535,2.5198689,1.4328161913651858,1.6760511538520035,0,0,-0.03362171629809883,1
1.0,0.55297,2,3,2,1,1,1,1,sub-STSWD1270,579049,8,True,False,False,579049.0,579191,stim_onset_plus_probe_rt,182,sub-1270,"CP1,CPz,CP2,Pz",256.0,-3.384120296863633e-05,8.5340325e-06,3.5943708e-06,4.9396617e-06,0.21209349562919122,206,9792,-1.069163651874842,1.3335938,1.4419761,0.0989148192492513,0.5016753352917909,0,0,-0.03362171629809883,1
1.0,0.49691,2,3,2,1,1,1,1,sub-STSWD1270,581481,8,True,False,False,581481.0,581608,stim_onset_plus_probe_rt,183,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.136141399977357e-05,4.434919e-06,3.2417095e-06,1.1932095e-06,0.8355605388742007,206,9793,0.8114243816409106,0.49066016,0.19904259,1.4381387025740011,0.6343418520514944,1,1,-0.03362171629809883,1
1.0,0.42381,2,3,2,1,1,1,1,sub-STSWD1270,583913,8,True,False,False,583913.0,584021,stim_onset_plus_probe_rt,184,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.700709926801059e-05,-1.8667089e-06,-6.015267e-06,4.148558e-06,0.11861805751216264,206,9794,0.9526057471897006,-0.8051942,1.1795174,-0.1018729217979919,0.3645692787283657,0,0,-0.03362171629809883,1
1.0,0.57171,1,3,1,1,1,1,1,sub-STSWD1270,586346,8,True,False,False,586346.0,586492,stim_onset_plus_probe_rt,185,sub-1270,"CP1,CPz,CP2,Pz",256.0,4.98229406796667e-06,-9.01642e-06,-4.2779725e-06,-4.738448e-06,-0.4881350206763429,206,9795,-0.09830642789100957,-2.275447,-1.7688608,-1.4051947611715123,-1.384346147776286,0,0,-0.03362171629809883,1
1.0,0.40863,3,3,2,1,1,1,1,sub-STSWD1270,588777,8,True,False,False,588777.0,588882,stim_onset_plus_probe_rt,186,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.1436930313345372e-05,6.3575762e-06,6.264476e-06,9.3100425e-08,0.3879212724203972,206,9796,0.06310433376978765,0.8860316,-0.1659327,0.47659758625661713,0.2918577298614769,1,1,-0.03362171629809883,1
0.0,0.46764,3,3,1,1,1,1,1,sub-STSWD1270,591209,8,True,False,False,591209.0,591329,stim_onset_plus_probe_rt,187,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.223577488957515e-05,5.2568084e-06,4.8280876e-06,4.287208e-07,0.6077152836269516,206,9797,0.5832199866258876,0.6596719,-0.054586343,0.9487210006515793,0.47504744175457053,1,1,-0.03362171629809883,1
1.0,0.66859,1,3,2,1,1,1,1,sub-STSWD1270,593641,8,True,False,False,593641.0,593812,stim_onset_plus_probe_rt,188,sub-1270,"CP1,CPz,CP2,Pz",256.0,-2.339755616851644e-05,-1.0579129e-06,-7.0277355e-07,-3.5513932e-07,0.330048251208758,206,9798,-0.8079999053150548,-0.638875,-0.31464198,0.35228478889784925,-0.45296414308928445,0,0,-0.03362171629809883,1
1.0,0.46718,1,2,2,1,1,1,1,sub-STSWD1270,620372,8,True,False,False,620372.0,620492,stim_onset_plus_probe_rt,189,sub-1270,"CP1,CPz,CP2,Pz",256.0,-1.9962109247343193e-05,9.11082e-06,9.234722e-06,-1.2390137e-07,0.6013365087893079,206,9799,-0.7220898581626951,1.4522034,-0.23792583,0.9350192217019478,0.27419923376215927,0,0,-0.03362171629809883,1
1.0,0.77711,1,2,1,1,1,1,1,sub-STSWD1270,622804,8,True,False,False,622804.0,623003,stim_onset_plus_probe_rt,190,sub-1270,"CP1,CPz,CP2,Pz",256.0,5.2785000622202705e-05,-2.3806535e-06,-3.1414843e-06,7.6083074e-07,-0.3169861378117252,206,9800,1.0970934337032237,-0.91088086,0.055595387,-1.0375623834540382,-0.07913520997628057,0,0,-0.03362171629809883,1
1.0,0.68605,4,2,2,1,1,1,1,sub-STSWD1270,625236,8,True,False,False,625236.0,625412,stim_onset_plus_probe_rt,191,sub-1270,"CP1,CPz,CP2,Pz",256.0,-4.2255840187436044e-05,1.5013793e-06,1.229221e-06,2.7215833e-07,0.22526830048711521,206,9801,-1.2795880586039101,-0.112587176,-0.10652795,0.12721465244017913,-0.4100273872961581,0,0,-0.03362171629809883,1
1.0,0.76099,4,2,1,1,1,1,1,sub-STSWD1270,627668,8,True,False,False,627668.0,627863,stim_onset_plus_probe_rt,192,sub-1270,"CP1,CPz,CP2,Pz",256.0,1.8431436261225777e-05,-1.9244708e-06,-6.5784707e-06,4.654e-06,0.36197463738472363,206,9802,0.23801558973663928,-0.8170723,1.3472041,0.4208635202652101,0.2795940476380737,0,0,-0.03362171629809883,1
1.0,0.56692,4,2,1,1,1,1,1,sub-STSWD1270,630099,8,True,False,False,630099.0,630244,stim_onset_plus_probe_rt,193,sub-1270,"CP1,CPz,CP2,Pz",256.0,3.116684291511303e-05,6.8568143e-06,2.4192364e-06,4.437578e-06,0.773171185641158,206,9803,0.556489258881928,0.98869395,1.2754033,1.3041247032453467,0.9921853783570624,1,1,-0.03362171629809883,1
1.0,0.93883,1,2,2,1,1,1,1,sub-STSWD1270,632532,8,True,False,False,632532.0,632772,stim_onset_plus_probe_rt,194,sub-1270,"CP1,CPz,CP2,Pz",256.0,9.81391272752689e-07,-7.078575e-06,-1.2488965e-05,5.41039e-06,-0.7835782026060418,206,9804,-0.1983568014451605,-1.8769522,1.5981461,-2.0398146174936116,-0.4277343430133959,0,0,-0.03362171629809883,1
