,subj_idx,mode,type,rt,acc,item_1,item_2,item_cue
262,ACC014,mem,resp,640,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp
263,ACC014,mem,resp,563,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp
264,ACC014,mem,resp,1160,0,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp
265,ACC014,mem,resp,926,0,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp
266,ACC014,mem,resp,548,1,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
267,ACC014,mem,resp,780,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
268,ACC014,mem,resp,827,0,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp
269,ACC014,mem,resp,790,1,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp
270,ACC014,mem,resp,686,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp
271,ACC014,mem,resp,665,0,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp
272,ACC014,mem,resp,860,1,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp
273,ACC014,mem,resp,553,1,mem1.2.1.bmp,mem1.1.3.bmp,mem1.1.3.bmp
274,ACC014,mem,resp,495,1,mem1.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
275,ACC014,mem,resp,705,1,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp
276,ACC014,mem,resp,942,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp
277,ACC014,mem,resp,736,1,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp
278,ACC014,mem,resp,689,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp
279,ACC014,mem,resp,564,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
280,ACC014,mem,resp,747,0,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp
281,ACC014,mem,resp,871,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp
282,ACC014,mem,resp,726,0,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp
283,ACC014,mem,resp,1213,1,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp
284,ACC014,mem,resp,991,0,mem1.3.2.bmp,mem2.3.1.bmp,mem2.3.3.bmp
285,ACC014,mem,resp,747,1,mem1.1.2.bmp,mem3.1.3.bmp,mem1.1.2.bmp
286,ACC014,mem,resp,861,1,mem1.2.3.bmp,mem3.2.2.bmp,mem3.2.2.bmp
287,ACC014,mem,resp,684,1,mem3.1.2.bmp,mem3.1.1.bmp,mem3.3.1.bmp
288,ACC014,mem,resp,537,1,mem2.2.3.bmp,mem2.3.3.bmp,mem2.3.3.bmp
289,ACC014,mem,resp,782,1,mem2.2.1.bmp,mem2.1.3.bmp,mem2.2.1.bmp
290,ACC014,mem,resp,896,0,mem1.3.1.bmp,mem1.2.2.bmp,mem2.2.2.bmp
291,ACC014,mem,resp,1131,0,mem1.3.3.bmp,mem2.1.2.bmp,mem3.1.3.bmp
292,ACC014,mem,resp,787,0,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.1.bmp
293,ACC014,mem,resp,663,1,mem3.3.1.bmp,mem3.3.3.bmp,mem1.2.3.bmp
294,ACC014,mem,resp,676,0,mem3.1.1.bmp,mem2.2.1.bmp,mem3.2.1.bmp
295,ACC014,mem,resp,771,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.3.2.bmp
296,ACC014,mem,resp,794,1,mem2.1.3.bmp,mem1.3.1.bmp,mem2.1.3.bmp
297,ACC014,mem,resp,680,1,mem2.1.1.bmp,mem1.3.2.bmp,mem1.1.2.bmp
298,ACC014,mem,resp,623,1,mem3.2.1.bmp,mem3.3.3.bmp,mem1.1.1.bmp
299,ACC014,mem,resp,887,0,mem3.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
300,ACC014,mem,resp,1037,1,mem2.3.3.bmp,mem3.2.2.bmp,mem3.2.3.bmp
301,ACC014,mem,resp,668,1,mem2.2.2.bmp,mem1.1.2.bmp,mem1.1.2.bmp
302,ACC014,mem,resp,602,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
303,ACC014,mem,resp,725,1,mem1.3.3.bmp,mem1.3.1.bmp,mem3.2.1.bmp
304,ACC014,mem,resp,638,0,mem2.3.3.bmp,mem2.3.2.bmp,mem1.3.2.bmp
305,ACC014,mem,resp,945,0,mem2.2.2.bmp,mem2.1.3.bmp,mem2.2.2.bmp
306,ACC014,mem,resp,888,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.2.bmp
307,ACC014,mem,resp,532,1,mem2.2.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
308,ACC014,mem,resp,849,1,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.3.bmp
309,ACC014,mem,resp,691,1,mem3.1.2.bmp,mem2.3.1.bmp,mem3.1.2.bmp
310,ACC014,mem,resp,786,1,mem1.2.3.bmp,mem3.1.1.bmp,mem1.3.1.bmp
311,ACC014,mem,resp,740,1,mem3.3.2.bmp,mem1.1.3.bmp,mem2.1.1.bmp
312,ACC014,mem,resp,935,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.2.3.bmp
313,ACC014,mem,resp,1013,0,mem2.2.1.bmp,mem1.2.2.bmp,mem3.2.2.bmp
314,ACC015,mem,resp,1234,0,mem2.1.3.bmp,mem1.1.1.bmp,mem2.1.3.bmp
315,ACC015,mem,resp,936,1,mem3.1.2.bmp,mem3.1.1.bmp,mem1.1.2.bmp
316,ACC015,mem,resp,1188,0,mem2.2.2.bmp,mem3.3.2.bmp,mem1.2.1.bmp
317,ACC015,mem,resp,1090,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.1.bmp
318,ACC015,mem,resp,1012,1,mem2.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
319,ACC015,mem,resp,1206,1,mem2.2.3.bmp,mem2.2.1.bmp,mem3.1.2.bmp
320,ACC015,mem,resp,1050,1,mem2.3.2.bmp,mem2.3.1.bmp,mem1.3.1.bmp
321,ACC015,mem,resp,768,1,mem1.3.2.bmp,mem3.2.1.bmp,mem1.3.2.bmp
322,ACC015,mem,resp,825,1,mem3.3.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
323,ACC015,mem,resp,1036,1,mem1.3.3.bmp,mem1.2.2.bmp,mem1.2.2.bmp
324,ACC015,mem,resp,1004,1,mem1.2.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
325,ACC015,mem,resp,911,1,mem1.1.3.bmp,mem1.1.2.bmp,mem1.1.3.bmp
326,ACC015,mem,resp,1021,1,mem3.3.2.bmp,mem3.2.2.bmp,mem3.2.2.bmp
327,ACC015,mem,resp,1243,1,mem2.1.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
328,ACC015,mem,resp,992,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.1.bmp
329,ACC015,mem,resp,920,1,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp
330,ACC015,mem,resp,574,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.3.1.bmp
331,ACC015,mem,resp,731,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.1.bmp
332,ACC015,mem,resp,808,0,mem3.1.1.bmp,mem2.2.2.bmp,mem3.3.2.bmp
333,ACC015,mem,resp,581,1,mem3.1.3.bmp,mem2.1.2.bmp,mem3.3.1.bmp
334,ACC015,mem,resp,534,1,mem2.3.3.bmp,mem3.3.3.bmp,mem2.3.3.bmp
335,ACC015,mem,resp,731,1,mem1.2.3.bmp,mem2.2.3.bmp,mem3.1.2.bmp
336,ACC015,mem,resp,554,1,mem1.2.2.bmp,mem3.3.2.bmp,mem3.3.2.bmp
337,ACC015,mem,resp,799,0,mem2.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
338,ACC015,mem,resp,794,1,mem3.2.2.bmp,mem2.3.3.bmp,mem1.1.1.bmp
339,ACC015,mem,resp,520,0,mem3.2.3.bmp,mem1.3.1.bmp,mem2.1.1.bmp
340,ACC015,mem,resp,675,1,mem1.1.2.bmp,mem1.2.2.bmp,mem2.3.2.bmp
341,ACC015,mem,resp,830,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp
342,ACC015,mem,resp,1299,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp
343,ACC015,mem,resp,1207,1,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp
344,ACC015,mem,resp,997,1,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp
345,ACC015,mem,resp,1044,1,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
346,ACC015,mem,resp,770,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
347,ACC015,mem,resp,563,1,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp
348,ACC015,mem,resp,787,1,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp
349,ACC015,mem,resp,693,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp
350,ACC015,mem,resp,1062,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp
351,ACC015,mem,resp,1017,0,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp
352,ACC015,mem,resp,684,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp
353,ACC015,mem,resp,620,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp
354,ACC015,mem,resp,623,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp
355,ACC015,mem,resp,596,0,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp
356,ACC015,mem,resp,1010,1,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp
357,ACC015,mem,resp,1160,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp
358,ACC015,mem,resp,817,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
359,ACC015,mem,resp,780,1,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp
360,ACC015,mem,resp,868,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp
361,ACC015,mem,resp,1509,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp
362,ACC015,mem,resp,1097,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp
363,ACC015,mem,resp,843,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp
364,ACC015,mem,resp,840,0,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp
365,ACC015,mem,resp,856,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
366,ACC015,mem,resp,559,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
367,ACC015,mem,resp,764,0,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
368,ACC015,mem,resp,608,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
369,ACC015,mem,resp,652,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp
370,ACC015,mem,resp,837,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.3.2.bmp
371,ACC015,mem,resp,592,1,mem1.3.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
372,ACC015,mem,resp,668,1,mem3.1.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
373,ACC015,mem,resp,691,1,mem1.1.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
374,ACC015,mem,resp,576,1,mem3.2.2.bmp,mem3.3.3.bmp,mem3.2.2.bmp
375,ACC015,mem,resp,1133,0,mem3.1.3.bmp,mem1.2.1.bmp,mem3.2.1.bmp
376,ACC015,mem,resp,841,1,mem3.1.1.bmp,mem1.2.2.bmp,mem3.3.2.bmp
377,ACC015,mem,resp,1600,1,mem3.3.1.bmp,mem1.1.2.bmp,mem2.3.2.bmp
378,ACC015,mem,resp,1392,0,mem2.3.1.bmp,mem1.3.3.bmp,mem2.1.3.bmp
379,ACC015,mem,resp,698,0,mem2.3.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
380,ACC015,mem,resp,821,0,mem1.3.2.bmp,mem2.2.2.bmp,mem2.2.3.bmp
381,ACC015,mem,resp,699,1,mem3.1.3.bmp,mem3.2.3.bmp,mem3.2.3.bmp
382,ACC015,mem,resp,671,1,mem3.2.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp
383,ACC015,mem,resp,632,1,mem3.3.3.bmp,mem1.3.1.bmp,mem3.3.3.bmp
384,ACC015,mem,resp,919,0,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
385,ACC015,mem,resp,631,1,mem2.2.1.bmp,mem3.2.1.bmp,mem2.2.1.bmp
386,ACC015,mem,resp,656,1,mem1.3.3.bmp,mem2.3.3.bmp,mem2.1.1.bmp
387,ACC015,mem,resp,801,1,mem2.3.2.bmp,mem3.1.1.bmp,mem3.2.2.bmp
388,ACC015,mem,resp,1281,1,mem1.2.2.bmp,mem2.2.3.bmp,mem1.2.2.bmp
389,ACC015,mem,resp,736,0,mem3.1.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
390,ACC015,mem,resp,1428,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
391,ACC015,mem,resp,555,1,mem2.1.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
392,ACC015,mem,resp,568,1,mem3.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
393,ACC015,mem,resp,762,1,mem3.2.1.bmp,mem1.2.2.bmp,mem1.1.2.bmp
394,ACC015,mem,resp,777,1,mem2.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
395,ACC015,mem,resp,600,0,mem3.2.2.bmp,mem3.1.3.bmp,mem3.1.1.bmp
396,ACC015,mem,resp,553,1,mem1.3.2.bmp,mem1.2.3.bmp,mem1.2.3.bmp
397,ACC015,mem,resp,879,0,mem2.1.1.bmp,mem3.3.2.bmp,mem3.3.2.bmp
398,ACC015,mem,resp,886,0,mem2.3.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
399,ACC015,mem,resp,590,1,mem1.1.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
400,ACC015,mem,resp,491,0,mem2.3.3.bmp,mem2.1.3.bmp,mem2.3.3.bmp
401,ACC015,mem,resp,583,0,mem3.3.2.bmp,mem1.3.2.bmp,mem1.2.1.bmp
402,ACC015,mem,resp,960,1,mem2.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
403,ACC015,mem,resp,896,0,mem1.2.2.bmp,mem3.2.1.bmp,mem1.2.2.bmp
404,ACC015,mem,resp,601,1,mem3.3.1.bmp,mem1.3.1.bmp,mem1.3.1.bmp
405,ACC015,mem,resp,772,1,mem3.2.3.bmp,mem3.1.2.bmp,mem3.2.3.bmp
406,ACC015,mem,resp,706,1,mem3.1.1.bmp,mem3.3.3.bmp,mem3.1.1.bmp
407,ACC015,mem,resp,681,1,mem1.2.1.bmp,mem1.1.1.bmp,mem1.2.3.bmp
408,ACC015,mem,resp,766,1,mem2.3.1.bmp,mem1.1.2.bmp,mem1.1.2.bmp
409,ACC015,mem,resp,719,1,mem3.1.3.bmp,mem3.3.1.bmp,mem3.1.3.bmp
410,ACC015,mem,resp,1245,0,mem2.2.1.bmp,mem2.3.3.bmp,mem1.3.1.bmp
411,ACC015,mem,resp,621,1,mem3.3.3.bmp,mem2.2.2.bmp,mem3.3.3.bmp
412,ACC015,mem,resp,594,1,mem1.1.1.bmp,mem1.2.1.bmp,mem3.2.3.bmp
413,ACC015,mem,resp,636,1,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
414,ACC015,mem,resp,669,0,mem1.1.3.bmp,mem3.3.2.bmp,mem1.1.3.bmp
415,ACC015,mem,resp,602,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
416,ACC015,mem,resp,648,1,mem2.2.3.bmp,mem2.1.1.bmp,mem2.2.3.bmp
417,ACC015,mem,resp,851,0,mem1.3.3.bmp,mem2.3.1.bmp,mem1.3.2.bmp
418,ACC015,mem,resp,1532,0,mem1.3.3.bmp,mem1.1.1.bmp,mem1.1.1.bmp
419,ACC015,mem,resp,1030,0,mem2.3.2.bmp,mem3.2.1.bmp,mem2.3.3.bmp
420,ACC015,mem,resp,936,1,mem1.3.1.bmp,mem3.1.1.bmp,mem1.1.3.bmp
421,ACC015,mem,resp,831,1,mem2.2.1.bmp,mem2.1.2.bmp,mem3.3.1.bmp
422,ACC015,mem,resp,835,1,mem3.2.2.bmp,mem1.1.2.bmp,mem2.3.1.bmp
423,ACC015,mem,resp,800,0,mem3.3.2.bmp,mem1.2.3.bmp,mem1.2.3.bmp
424,ACC015,mem,resp,463,1,mem2.2.2.bmp,mem3.3.3.bmp,mem2.2.2.bmp
425,ACC015,mem,resp,584,0,mem1.2.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
426,ACC015,mem,resp,931,1,mem3.2.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
427,ACC015,mem,resp,502,1,mem3.2.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
428,ACC015,mem,resp,707,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.1.bmp
429,ACC015,mem,resp,660,1,mem2.1.2.bmp,mem1.3.2.bmp,mem1.1.2.bmp
430,ACC015,mem,resp,844,1,mem1.2.3.bmp,mem2.3.3.bmp,mem1.2.3.bmp
431,ACC015,mem,resp,509,1,mem2.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
432,ACC015,mem,resp,538,1,mem1.2.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
433,ACC015,mem,resp,791,0,mem1.2.3.bmp,mem3.1.2.bmp,mem1.2.3.bmp
434,ACC015,mem,resp,364,0,mem3.2.2.bmp,mem1.2.1.bmp,mem2.3.3.bmp
435,ACC015,mem,resp,777,0,mem3.2.1.bmp,mem1.1.2.bmp,mem2.1.3.bmp
436,ACC015,mem,resp,703,1,mem1.3.1.bmp,mem1.3.2.bmp,mem3.2.3.bmp
437,ACC015,mem,resp,635,1,mem3.3.2.bmp,mem3.3.1.bmp,mem3.3.2.bmp
438,ACC015,mem,resp,668,0,mem3.1.3.bmp,mem3.3.3.bmp,mem2.2.3.bmp
439,ACC015,mem,resp,651,1,mem2.2.2.bmp,mem1.2.2.bmp,mem2.2.2.bmp
440,ACC015,mem,resp,475,1,mem2.1.3.bmp,mem1.3.3.bmp,mem2.1.3.bmp
441,ACC015,mem,resp,688,1,mem2.3.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
442,ACC015,mem,resp,479,1,mem1.3.2.bmp,mem2.3.3.bmp,mem1.3.2.bmp
443,ACC015,mem,resp,614,1,mem3.3.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
444,ACC015,mem,resp,647,1,mem1.2.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
445,ACC015,mem,resp,641,1,mem1.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
446,ACC015,mem,resp,816,1,mem2.1.1.bmp,mem3.2.1.bmp,mem3.2.1.bmp
447,ACC015,mem,resp,689,1,mem3.1.2.bmp,mem1.2.3.bmp,mem1.3.3.bmp
448,ACC015,mem,resp,563,1,mem3.3.3.bmp,mem2.3.1.bmp,mem3.3.3.bmp
449,ACC015,mem,resp,663,1,mem3.2.3.bmp,mem3.1.3.bmp,mem3.2.3.bmp
450,ACC015,mem,resp,596,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp
451,ACC015,mem,resp,597,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
452,ACC015,mem,resp,470,1,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp
453,ACC015,mem,resp,441,1,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp
454,ACC015,mem,resp,554,0,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp
455,ACC015,mem,resp,680,1,mem3.1.1.bmp,mem3.2.2.bmp,mem3.1.1.bmp
456,ACC015,mem,resp,1047,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp
457,ACC015,mem,resp,659,1,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp
458,ACC015,mem,resp,432,0,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp
459,ACC015,mem,resp,717,1,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp
460,ACC015,mem,resp,550,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
461,ACC015,mem,resp,501,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp
462,ACC015,mem,resp,592,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp
463,ACC015,mem,resp,645,0,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp
464,ACC015,mem,resp,850,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.3.bmp
465,ACC015,mem,resp,795,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp
466,ACC015,mem,resp,759,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp
467,ACC015,mem,resp,976,1,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
468,ACC015,mem,resp,820,1,mem1.2.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp
469,ACC015,mem,resp,735,1,mem3.2.3.bmp,mem3.3.1.bmp,mem3.2.3.bmp
470,ACC015,mem,resp,758,1,mem1.1.1.bmp,mem1.3.2.bmp,mem3.2.2.bmp
471,ACC015,mem,resp,548,1,mem3.2.1.bmp,mem3.1.2.bmp,mem1.2.2.bmp
472,ACC015,mem,resp,390,1,mem2.3.2.bmp,mem3.3.3.bmp,mem3.3.3.bmp
473,ACC015,mem,resp,481,1,mem2.2.3.bmp,mem1.2.1.bmp,mem2.2.3.bmp
474,ACC015,mem,resp,434,0,mem3.2.2.bmp,mem1.3.2.bmp,mem2.2.1.bmp
475,ACC015,mem,resp,505,1,mem1.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
476,ACC015,mem,resp,516,1,mem1.1.3.bmp,mem1.2.2.bmp,mem1.1.3.bmp
477,ACC015,mem,resp,499,1,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
478,ACC015,mem,resp,742,1,mem3.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
479,ACC015,mem,resp,807,1,mem2.1.2.bmp,mem2.2.2.bmp,mem2.1.2.bmp
480,ACC015,mem,resp,601,0,mem2.3.1.bmp,mem3.1.1.bmp,mem2.3.1.bmp
481,ACC015,mem,resp,470,1,mem1.3.1.bmp,mem3.2.2.bmp,mem1.3.1.bmp
482,ACC015,mem,resp,632,1,mem2.1.3.bmp,mem3.2.3.bmp,mem1.3.3.bmp
483,ACC015,mem,resp,1069,0,mem3.1.3.bmp,mem1.1.1.bmp,mem1.2.1.bmp
484,ACC015,mem,resp,451,1,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp
485,ACC015,mem,resp,452,1,mem3.3.3.bmp,mem2.2.1.bmp,mem2.2.1.bmp
486,ACC015,mem,resp,897,1,mem3.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
487,ACC015,mem,resp,720,1,mem1.3.2.bmp,mem3.2.2.bmp,mem1.1.1.bmp
488,ACC015,mem,resp,776,1,mem3.3.1.bmp,mem2.3.1.bmp,mem3.3.1.bmp
489,ACC015,mem,resp,597,0,mem2.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
490,ACC015,mem,resp,498,1,mem3.2.3.bmp,mem3.1.1.bmp,mem3.2.3.bmp
491,ACC015,mem,resp,723,1,mem2.1.1.bmp,mem3.2.1.bmp,mem1.2.1.bmp
492,ACC015,mem,resp,445,0,mem1.3.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
493,ACC015,mem,resp,416,0,mem1.2.3.bmp,mem3.3.1.bmp,mem1.1.3.bmp
494,ACC015,mem,resp,1103,1,mem2.2.1.bmp,mem1.3.1.bmp,mem2.2.3.bmp
495,ACC015,mem,resp,1197,1,mem1.1.1.bmp,mem3.3.2.bmp,mem3.2.3.bmp
496,ACC015,mem,resp,895,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
497,ACC015,mem,resp,840,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.2.2.bmp
498,ACC015,mem,resp,674,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp
499,ACC015,mem,resp,435,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.3.bmp
500,ACC015,mem,resp,648,0,mem1.1.2.bmp,mem2.2.1.bmp,mem3.1.3.bmp
501,ACC015,mem,resp,519,1,mem1.3.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
502,ACC015,mem,resp,704,1,mem1.1.3.bmp,mem2.1.2.bmp,mem1.1.3.bmp
503,ACC015,mem,resp,748,0,mem3.2.3.bmp,mem1.3.3.bmp,mem2.2.2.bmp
504,ACC015,mem,resp,1225,1,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
505,ACC015,mem,resp,487,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.2.bmp
506,ACC015,mem,resp,638,1,mem3.1.2.bmp,mem3.3.3.bmp,mem1.1.2.bmp
507,ACC015,mem,resp,501,1,mem3.2.1.bmp,mem3.2.2.bmp,mem3.2.2.bmp
508,ACC015,mem,resp,611,1,mem2.1.1.bmp,mem2.1.3.bmp,mem2.3.1.bmp
509,ACC015,mem,resp,886,0,mem3.1.1.bmp,mem2.3.2.bmp,mem3.1.1.bmp
510,ACC015,mem,resp,822,1,mem3.1.3.bmp,mem3.1.2.bmp,mem3.3.1.bmp
511,ACC015,mem,resp,514,1,mem2.3.2.bmp,mem2.2.1.bmp,mem2.3.2.bmp
512,ACC015,mem,resp,385,1,mem3.2.3.bmp,mem1.2.3.bmp,mem3.2.3.bmp
513,ACC015,mem,resp,646,0,mem1.1.1.bmp,mem2.2.3.bmp,mem1.1.1.bmp
514,ACC015,mem,resp,569,0,mem1.3.3.bmp,mem3.2.2.bmp,mem2.2.2.bmp
515,ACC015,mem,resp,1057,1,mem1.1.3.bmp,mem2.3.2.bmp,mem2.1.1.bmp
516,ACC015,mem,resp,1412,1,mem2.1.2.bmp,mem2.3.1.bmp,mem2.3.1.bmp
517,ACC015,mem,resp,828,1,mem2.1.3.bmp,mem3.1.3.bmp,mem3.3.3.bmp
518,ACC015,mem,resp,729,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.2.3.bmp
519,ACC015,mem,resp,700,0,mem1.1.2.bmp,mem3.2.1.bmp,mem2.2.1.bmp
520,ACC015,mem,resp,523,1,mem2.2.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp
521,ACC015,mem,resp,586,1,mem1.3.1.bmp,mem1.1.3.bmp,mem2.1.1.bmp
522,ACC015,mem,resp,657,0,mem2.2.3.bmp,mem3.3.1.bmp,mem2.3.2.bmp
523,ACC015,mem,resp,883,1,mem1.2.2.bmp,mem1.2.1.bmp,mem1.2.1.bmp
